text,pred,label,msp,ood_score,cluster,x,y,z
The Islamic Azad University Fars Science and Research Branch (Persian: \u062f\u0627\u0646\u0634\u06af\u0627\u0647 \u0622\u0632\u0627\u062f \u0627\u0633\u0644\u0627\u0645\u06cc \u0648\u0627\u062d\u062f \u0639\u0644\u0648\u0645 \u0648 \u062a\u062d\u0642\u06cc\u0642\u0627\u062a \u0641\u0627\u0631\u0633 [d\u0252\u02d0ne\u0283\u0261\u0252\u02d0he \u0252\u02d0z\u0252\u02d0de esl\u0252\u02d0mi\u02d0 v\u0252\u02d0hede olu\u02d0m v\u00e6 t\u00e6h\u0263i\u02d0\u0263\u0252\u02d0te f\u0252\u02d0\u027es] (also informally referred to as O.T.F.) is one of the many campuses affiliated with the Islamic Azad University and is located approximately 55 km Northwest of Shiraz Fars Iran and 20 km southwest of Marvdasht.,1,1,0.9998938110897561,-7.11053077359e-05,2,0.12742962,0.19865113,-0.1569024
Hicksbeachia pilosa is a small tree in the family Proteaceae. This rare species grows naturally only (endemic) in the rainforests of the wet tropics region of north eastern Queensland Australia. It was first described in 1988 by Australian botanist Peter H. Weston after a collection by Garry Sankowsky and Peter Hind in 1986 at Bobbin Bobbin Falls in North Queensland.,0,10,0.9357288286336732,0.1050895096045636,7,-0.3257188,0.03545775,-0.006091661
Samuel Bak (born 12 August 1933) is a Jewish painter and writer who survived the Holocaust.,2,2,0.9997585736055881,0.0001505367226976,8,0.59534806,0.28990698,-0.3166288
The Burtan River is a tributary of the Jie\u0163 in Romania.,1,7,0.9968639166776706,0.0048946181647565,0,-0.0028426007,0.2828829,-0.15788327
Reiss is a UK-based fashion brand owned and run by founder David Reiss. The brand produces men's and women's clothing. It has 65 stores located primarily in the UK but with stores in the USA Ireland UAE China and Malaysia. One store is located in Multrees Walk in Edinburgh another in Marina Mall Abu Dhabi. The Reiss flagship store and headquarters in London designed by Squire and Partners has won several awards including the RIBA Award the BCO Award and the Civic Trust Award.,0,0,0.9996577332823496,0.0003158049109489,11,0.24368449,-0.31140068,0.30201313
Austin Hall is a registered historic building in Delaware Ohio listed in the National Register on March 18 1985.,1,6,0.9903131293241669,0.0156307673833065,11,-0.02362614,-0.0017982163,0.5111127
Crag Lough is an inland lake at the southern edge of Northumberland National Park2.5 miles (4.0 km) north of Bardon Mill and 0.5 miles (0.8 km) north of the B6318 Military Road road in Northumberland northern England. At this point Hadrian's Wall is at the top of a line of crags with Crag Lough at the foot of the crags.,0,7,0.887970132774045,0.1833617015660514,0,-0.0769228,0.19082057,-0.067574166
Henry J. Handsome Harry Boyle (September 20 1860 \u2013 May 25 1932) was a professional baseball player. He was a pitcher over parts of 6 seasons (1884\u20131889) with the St. Louis Maroons and Indianapolis Hoosiers. He led the National League in ERA in 1886 while playing for St. Louis. For his career he compiled an 89\u2013111 record in 207 appearances with a 3.06 ERA and 602 strikeouts.,3,3,0.9996510535604712,0.0003267523722165,7,-0.19655219,0.062394466,-0.0714531
Carl Theodor Welcker (29 March 1790 Oberofleiden - 10 March 1869 Neuenheim bei Heidelberg) was a German law professor politician and journalist.,2,4,0.99971848511865,0.0002162381345258,8,0.4711975,0.23856358,0.12761137
Wolterstorffina parvipalmata is a species of toad in the Bufonidae family.It is found in Cameroon and Nigeria.Its natural habitat is rivers.It is threatened by habitat loss.,0,9,0.9706591907158401,0.0478417988585334,6,-0.30645856,0.460525,-0.1356883
Polycrates' Ring (Der Ring des Polykrates) is a ballad written in June 1797 by Friedrich Schiller. It was first published the following year. It gave its name to the Korngold opera Der Ring des Polykrates set in or around 1797.,2,13,0.9995783380009976,0.0004459266111119,8,-0.04635957,0.11730486,-0.6541621
The collier USS Proteus (AC-9) was laid down on 31 October 1911 by the Newport News Shipbuilding and Dry Dock Company and launched on 14 September 1912. With the threat of war looming she was commissioned on 9 July 1913 to the United States Navy Master Robert J. Easton Naval Auxiliary Service in command.,0,5,0.9665044570479718,0.0546510323467353,7,-0.023082554,-0.047134213,0.07878186
Coleophora eltonica is a moth of the Coleophoridae family. It is found in the lower Volga area in southern Russia.The larvae feed on Artemisia species.,1,9,0.9440918071188046,0.0913833426840524,7,-0.120567136,0.083868176,-0.06612595
Endtroducing..... is the debut studio album of American music producer DJ Shadow released on November 19 1996 on the record label Mo' Wax. The album is renowned for being composed almost entirely of sampled content most of which originated from various vinyl records obtained by DJ Shadow during trips to record shops. Endtroducing..... was produced by Shadow in the span of two years using minimal equipment most notably the Akai MPC60 sampler.,2,11,0.9993843928668104,0.0007637851811558,11,-0.17077929,-0.28465033,1.2182326
Death Race 3: Inferno (also called Death Race 3 and Death Race: Inferno) is an action film sequel to Death Race 2 that was released as straight to video on January 22 2013. Region 2 DVD released on 4 February 2013 in the United Kingdom.,0,12,0.7207755788025523,0.4573784850610661,10,-0.3789768,-0.14778753,0.15403377
Miljonuten is a mountain of Buskerud in southern Norway.,1,7,0.9974819623749392,0.0038816970498297,2,-0.2382163,0.34670678,-0.10091132
Burning in the Shade is the sixth studio album by the British heavy metal band Tygers of Pan Tang released in 1987.,2,11,0.9992158278882209,0.0010400479669091,1,-0.054482248,-0.01670664,-0.045697514
The Genus Utricularia: A Taxonomic Monograph is a monograph by Peter Taylor on the carnivorous plant genus Utricularia the bladderworts. It was published in 1989 by Her Majesty's Stationery Office (HMSO) as the fourteenth entry in the Kew Bulletin Additional Series. It was reprinted for The Royal Botanic Gardens Kew in 1994.,2,13,0.9898612372692528,0.0163713776749292,13,0.086140625,-0.23820911,0.1386066
HMS Dacres (K472) was a Captain-class frigate built in the United States as a Evarts-class destroyer escort and transferred to the Royal Navy under the terms of Lend-Lease which served in World War II. The ship was laid down as Duffy (DE-268) on 7 April 1943 by the Boston Navy Yard Boston Massachusetts and launched on 19 May 1943. Transferred to the Royal Navy and commissioned as Dacres on 28 August 1943 the ship was named after Vice Admiral James Richard Dacres (1749\u20131810).,0,5,0.9960495829162836,0.0062292377004185,7,0.10875143,-0.114458404,0.11041638
Lemberg (Stuttgart) is a mountain of Baden-W\u00fcrttemberg Germany.,1,7,0.9964225202319368,0.0056180271002337,2,-0.18012774,0.8740399,-0.290416
Sergei Vasilievich Pryakhin (sometimes Priakin; born December 7 1963) is a Russian former ice hockey forward who played 20 seasons in several leagues. He is a former captain of Krylya Sovetov Moscow (Soviet Wings) of the Soviet League and is best known in North America for being the first Soviet given permission to play in the National Hockey League (NHL). He joined the Calgary Flames in 1989 and played parts of three seasons in the NHL.,3,3,0.9996610820492204,0.000310316584297,3,0.2833083,-0.27805814,-0.23966229
The pistachio Pistacia vera a member of the cashew family is a small tree originally from Central Asia and the Middle East. Pistachio trees can be found in regions of Iran Syria Lebanon Turkey Greece Tunisia Kyrgyzstan Tajikistan Turkmenistan India Pakistan Egypt Italy (Sicily) Uzbekistan Afghanistan (especially in the provinces of Samangan and Badghis) and the United States specifically in California.,1,10,0.9402250031146808,0.0977206854410198,13,-0.4209668,0.0252666,0.14203487
Krause Publications is a publisher of leisure-time & enthusiast magazines and books. Best known for its Standard Catalog of World Coins a series of numismatic catalogs commonly referred to as Krause-Mishler catalogues or simply Krause catalogues. They provide information pricing and Krause-Mishler (KM) numbers referring to coin rarity and value. Krause-Mishler releases a yearly catalogue of world coins with values and KM numbers.,0,0,0.9996081435865588,0.0003970779465372,11,0.05599569,-0.31802416,0.22972766
Mansfield Legacy High School is a public secondary school located in Mansfield Texas United States.The school is a part of the Mansfield Independent School District and serves sections of the city of Mansfield as well as unincorporated sections of Tarrant County. Legacy is built on the location of the historic Kowbell Rodeo. When Mansfield was a small rural community (in the southeast of Ft.Worth) the Kowbell Rodeo was a popular stopping place for cowboys and cowgirls.,1,1,0.9999038380838484,-8.75386460479e-05,12,0.16798425,0.10683455,-0.454554
St. Andrew\u2019s School (founded in 1893) is a nondenominational boarding and day school located on a 100-acre (0.40 km2) campus in Barrington Rhode Island serving co-educational grades 6-12 and Postgraduate (PG).,1,1,0.9999041857513942,-8.8108441776e-05,2,0.0032578006,0.04541028,-0.030455895
Notocheirus hubbsi is a species of surf sardine found along the Pacific coast of Argentina and Chile. It is the only known member of its genus.,0,9,0.972620039575769,0.044628144557274,0,-0.294748,0.08054049,-0.07161759
Aponogeton bernerianum is an aquatic plant from eastern Madagascar. It has a 3cm thick tuber or thick and branchy rhizome. Leaf blade up to 13 cm petiolate strap-shaped highly bullate and undulate up to 50(-120) cm long and 1.5-6.5(-10) cm wide dark green coloration.Peduncle up to 75 cm long tapering towards the inflorescence. Spathe up to 15 mm long caducous.,0,10,0.9504167953504552,0.0810172578462877,13,-0.41857114,-0.10744478,1.8489909
Marvel Zombies 2 is a five-issue limited series published from October 2007 - February 2008 by comics publisher Marvel Comics. The series was written by Robert Kirkman with art by Sean Phillips and Arthur Suydam. It is part of the Marvel Zombies series.,0,13,0.9991733644936096,0.0011096416380623,10,-0.13451096,-0.23896375,0.2567711
The Urals State Law Academy (USLA) (Ural State Law Academy) (Ural State Academy of Jurisprudence) is a public research university which includes law schools colleges faculties and other public graduate and undergraduate educational institutions. USLA's main campus is situated in the Yekaterinburg Russia.,1,1,0.9999046359931104,-8.88463473115e-05,2,0.066210866,0.08139494,-0.04564686
Useless is the debut EP by the alternative metal music group \u00dcnloco. The EP was released on April 25 2000 via Captiva Records. All the songs from this release appeared on the band's major label debut Healing (albeit re-mastered) with the song I changed to the title Nothing.,2,11,0.9988613656559766,0.001620979572891,10,-0.4709658,-0.23655182,0.23194806
Kumho Tire Co. Inc. LSE: KHTC formerly known as Samyang Tire is a South Korean tire company. Headquartered in Gwangju South Korea it is a subsidiary of the Kumho Asiana Group along with Asiana Airlines South Korea's second largest airline.,0,0,0.9997307795332819,0.0001960886985998,4,0.12097694,-0.45521608,0.3559807
The Musquash River is a river in Muskoka District Municipality west Central Ontario Canada which splits from the Moon River and flows west into Georgian Bay. Musquash is an Abenaki word meaning muskrat.,0,7,0.8941617342217772,0.1732142256280496,7,-0.030919576,0.17237766,-0.13332018
The Power Within is a 1995 karate film.,3,12,0.9282085447703508,0.11741457609894501,13,-0.040202823,0.37221292,-0.27127498
